latitude,longitude,altitude,geometry,coordinates,@id,barrier,leisure,type,admin_level,boundary,name,wikidata,description,access,operator,layer,name:zh,old_name,addr:city,addr:postcode,addr:street,opening_hours,name:en,name:fa,name:es,wikipedia,addr:housenumber,natural,name:hi,name:de,name:ur,tourism,historic,int_name,designation,place,is_in,landuse,source,surface,man_made,opening_hours:covid19,religion,website,note,grass,grassland,amenity,building,addr:suburb,addr:neighbourhood,playground,water,fountain,addr:block,addr:city:en,alt_name,alt_name:hi,dog,addr:place,smoking,source:boundary,residential
,,,Polygon,"77.2088437,28.5532547,77.2092407,28.5530002,77.2095679,28.5534384,77.2091763,28.5536882,77.2088437,28.5532547",way/819419196,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2416986,28.5518043,77.2416343,28.5514321,77.242101,28.5513802,77.2418435,28.5518373,77.2416986,28.5518043",way/819419197,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2395475,28.5530106,77.2400786,28.5530106,77.2400357,28.5532085,77.240041,28.5534771,77.2395475,28.5530106",way/819419198,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2423799,28.5559885,77.2426267,28.5557623,77.2430451,28.5561864,77.2427876,28.5563607,77.2423799,28.5559885",way/819419202,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2442628,28.555522,77.244869,28.5550791,77.2450568,28.5552817,77.2444506,28.5557199,77.2442628,28.555522",way/819419203,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.243662,28.5549095,77.2443111,28.5544571,77.2445042,28.5546692,77.2438766,28.5551309,77.243662,28.5549095",way/819419204,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2434206,28.557812,77.2436674,28.5575528,77.2438927,28.5577554,77.2440751,28.5579062,77.2439517,28.5582172,77.2436942,28.5581041,77.2434206,28.557812",way/819419205,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2434153,28.5572277,77.2437371,28.556978,77.2439732,28.55719,77.2436567,28.5574633,77.2434153,28.5572277",way/819419206,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2410388,28.5574115,77.2412212,28.5572324,77.2414036,28.557256,77.2415645,28.5574256,77.2412588,28.5576565,77.2410388,28.5574115",way/819419208,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2423585,28.5573785,77.2426481,28.5571617,77.2429217,28.5574539,77.2426481,28.5576706,77.2423585,28.5573785",way/819419209,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2482808,28.5576942,77.2483452,28.5571052,77.2486563,28.5570864,77.2487529,28.5576659,77.248726,28.5577366,77.2482808,28.5576942",way/819419211,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2483183,28.5565539,77.2483344,28.556323,77.249005,28.5562853,77.2487689,28.556601,77.2483183,28.5565539",way/819419215,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.22766,28.5432422,77.2276385,28.5427427,77.2283788,28.542705,77.228411,28.5432469,77.22766,28.5432422",way/819419217,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2298486,28.5431008,77.2298004,28.5425919,77.2304602,28.5425306,77.2302242,28.5430773,77.2298486,28.5431008",way/819419219,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2282057,28.5459707,77.2282057,28.5457492,77.229123,28.5456926,77.2288333,28.5462157,77.2282057,28.5459707",way/819421702,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2285168,28.5359,77.2284524,28.5355136,77.2297667,28.5355041,77.2297613,28.5356172,77.2285168,28.5359",way/819421705,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2300778,28.5345616,77.2300778,28.5339819,77.2304373,28.5339725,77.2304426,28.534571,77.2300778,28.5345616",way/819421706,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2311829,28.5352544,77.2311722,28.534915,77.2314404,28.5349009,77.2314297,28.5352638,77.2311829,28.5352544",way/819421707,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2311507,28.5343684,77.2311615,28.5341421,77.2314243,28.5341421,77.2313975,28.5343684,77.2311507,28.5343684",way/819421708,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.229418,28.5336803,77.2294341,28.5333033,77.2296755,28.533308,77.229697,28.5336662,77.229418,28.5336803",way/819421709,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2302924,28.5336662,77.2303031,28.533275,77.230566,28.5332844,77.2305338,28.5336614,77.2302924,28.5336662",way/819421710,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2291283,28.5344249,77.2291122,28.5341799,77.2293536,28.5341893,77.229359,28.5344061,77.2291283,28.5344249",way/819421711,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2285704,28.533685,77.2285597,28.5331666,77.2288118,28.533176,77.2288279,28.533685,77.2285704,28.533685",way/819421712,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2285263,28.5322612,77.2286684,28.5318159,77.2287949,28.5311557,77.2291476,28.531258,77.229112,28.5317577,77.2291459,28.5318724,77.2290895,28.5320162,77.229001,28.5323767,77.2285263,28.5322612",way/819425219,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2291907,28.5318102,77.2292122,28.531478,77.2303816,28.5313978,77.2303682,28.5314426,77.2291907,28.5318102",way/819425220,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2275156,28.5300127,77.2272903,28.5299467,77.2273815,28.5297205,77.2283149,28.5296734,77.22839,28.5299844,77.2285295,28.5304557,77.228669,28.5308987,77.2275854,28.5304887,77.2276175,28.5301682,77.2275156,28.5300127",way/819425221,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2284383,28.5296498,77.2296346,28.5295791,77.2298116,28.5311438,77.2292859,28.5311485,77.2288084,28.5309741,77.2284383,28.5296498",way/819425222,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2275317,28.5290041,77.2281111,28.528957,77.2281647,28.5295367,77.2276068,28.5295791,77.2275317,28.5290041",way/819425223,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2221485,28.5266004,77.2222397,28.5263695,77.2227869,28.5265062,77.2227064,28.5267183,77.2221485,28.5266004",way/819425225,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.232221,28.5259536,77.2322156,28.5257038,77.2328486,28.5256755,77.2328003,28.5260101,77.232221,28.5259536",way/819425227,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2312017,28.5258169,77.2312071,28.5255576,77.2316738,28.5255482,77.2316845,28.5257744,77.2312017,28.5258169",way/819425230,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2334226,28.5226071,77.233031,28.5226213,77.233031,28.5223008,77.2333851,28.5222866,77.2334226,28.5226071",way/819425231,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2336211,28.5231586,77.233664,28.5238844,77.2334494,28.5239174,77.2334333,28.5231774,77.2336211,28.5231586",way/819425232,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2313466,28.5225977,77.2316953,28.522461,77.2318347,28.5227533,77.2314539,28.5228899,77.2313466,28.5225977",way/819425233,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2286952,28.5840478,77.2287595,28.5835202,77.2291672,28.5835391,77.2291404,28.5836757,77.2295642,28.5837275,77.2296286,28.5835202,77.2298539,28.5835579,77.229768,28.5842692,77.2295213,28.5842739,77.2295749,28.5840007,77.2291029,28.5839489,77.2290492,28.5841044,77.2286952,28.5840478",way/819742098,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2767778,28.6348633,77.2777005,28.6348539,77.2776791,28.6350375,77.2767725,28.6350657,77.2767778,28.6348633",way/819779806,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2708823,28.6383474,77.2709038,28.6388417,77.2705447,28.6389118,77.2705819,28.6383803,77.2708823,28.6383474",way/819779809,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2863104,28.6433826,77.2863372,28.6429495,77.2866752,28.6429495,77.2866376,28.6434015,77.2863104,28.6433826",way/819779842,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2871526,28.6434156,77.2871902,28.642973,77.2875174,28.6429824,77.287512,28.6434203,77.2871526,28.6434156",way/819779843,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2883435,28.6434956,77.288365,28.6431425,77.2888585,28.6435239,77.2883435,28.6434956",way/819779850,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2919538,28.6401106,77.2922381,28.6398234,77.2924527,28.6399693,77.2921469,28.6402753,77.2919538,28.6401106",way/819779867,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2995492,28.6402013,77.2999112,28.6398246,77.3001651,28.6400126,77.2998029,28.6403892,77.2995492,28.6402013",way/819779914,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2978691,28.6384692,77.2981695,28.6381396,77.2984162,28.6383279,77.298089,28.638634,77.2978691,28.6384692",way/819779918,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2983468,28.6388416,77.2985185,28.6386721,77.2988135,28.6388934,77.2986418,28.6390723,77.2983468,28.6388416",way/819779920,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2989506,28.640428,77.2991491,28.6405645,77.2988809,28.6408658,77.2986878,28.6407152,77.2989506,28.640428",way/819779928,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1642191,28.5106121,77.1644927,28.510264,77.1648437,28.5104771,77.1645701,28.5108251,77.1642191,28.5106121",way/820303291,,park,,,,Children's Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,areas
,,,Polygon,"77.1652144,28.5093568,77.1654497,28.5090706,77.1655844,28.5091561,77.1653491,28.5094423,77.1652144,28.5093568",way/820303293,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1657622,28.5097027,77.1659263,28.50949,77.165948,28.509503,77.1660174,28.509413,77.1661937,28.509518,77.1659602,28.5098207,77.1657622,28.5097027",way/820303294,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.166351,28.5104001,77.1665104,28.5101667,77.1664155,28.5100867,77.1665673,28.5099134,77.1665976,28.5098367,77.1667911,28.5096334,77.1668783,28.5096867,77.1670452,28.5094534,77.1672045,28.5095434,77.1674625,28.5103267,77.1669959,28.5108667,77.166351,28.5104001",way/820303295,,park,,,,Community Centre Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1652423,28.5112406,77.1655439,28.5108635,77.1660508,28.5111765,77.1657492,28.5115537,77.1652423,28.5112406",way/820303296,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2030595,28.4926564,77.2033141,28.4921399,77.2037853,28.4922279,77.2037637,28.492585,77.2037014,28.4925993,77.203696,28.4926683,77.2030595,28.4926564",way/820900256,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2029349,28.4967362,77.202767,28.4966529,77.2026776,28.4964696,77.2025449,28.4960483,77.2025178,28.4959769,77.2025636,28.4959492,77.202637,28.4959578,77.2026235,28.4961007,77.2026478,28.4961602,77.2026993,28.4962435,77.202786,28.4962816,77.2028889,28.4962935,77.2029539,28.4962244,77.2029539,28.4961744,77.2030758,28.4960745,77.2032274,28.4960078,77.2033764,28.4959721,77.2033981,28.4960935,77.2034143,28.4961863,77.2033872,28.4962911,77.2033005,28.4963958,77.2030866,28.4966552,77.2029349,28.4967362",way/820900262,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2015293,28.4946677,77.2016403,28.4944559,77.2018922,28.4942559,77.2019355,28.4942869,77.2020953,28.4943226,77.202136,28.4943416,77.2021468,28.4946273,77.2021766,28.4946416,77.2021685,28.495358,77.2015293,28.4946677",way/820900263,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.280911,28.6863481,77.280954,28.6862258,77.2810854,28.6859269,77.281426,28.6860516,77.281249,28.6864399,77.280911,28.6863481",way/821862024,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2960668,28.6999316,77.2959649,28.6994987,77.2962599,28.6994751,77.2962867,28.6998939,77.2960668,28.6999316",way/821862035,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.9997809,28.638978,76.999972,28.6387749,77.0005025,28.6391589,77.0003189,28.6393531,76.9997809,28.638978",way/822230242,,park,,,,Golf Course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.000077,28.6378183,77.0007266,28.6371264,77.0010939,28.6373976,77.0004578,28.6380778,77.0004199,28.638052,77.000077,28.6378183",way/822230243,,park,,,,Football/ Cricket ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.0004399,28.6381014,76.9993065,28.639222,76.9991676,28.6393792,76.9983702,28.6388131,76.9986256,28.6385496,76.9990556,28.6388131,76.9991363,28.6388602,76.9992751,28.6386637,76.9996022,28.638872,77.0004199,28.638052,77.0004399,28.6381014",way/822230244,,park,,,,Golf course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"76.999612,28.6391575,76.9996966,28.6390481,77.0002619,28.6394779,77.0001595,28.6395716,76.999612,28.6391575",way/822230245,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.001535,28.6380558,77.0016952,28.6378839,77.0020514,28.6381613,77.0018644,28.638341,77.001535,28.6380558",way/822230246,,park,,,,Basketball court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2890311,28.6540956,77.2887146,28.6540579,77.2890794,28.6538743,77.2890311,28.6540956",way/822454170,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2842004,28.650113,77.2845223,28.6500848,77.2846081,28.6504614,77.2846296,28.6505932,77.284435,28.6506022,77.2842219,28.650612,77.2842004,28.650113",way/822454185,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2822853,28.651723,77.2822532,28.6514923,77.2822585,28.6512381,77.2827199,28.6512475,77.2827252,28.6517277,77.2822853,28.651723",way/822454187,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.281132,28.6508945,77.2811481,28.6506167,77.2813412,28.6506073,77.2813519,28.6508898,77.281132,28.6508945",way/822454189,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2849515,28.6530034,77.2850266,28.6531494,77.2846779,28.6533047,77.284576,28.6531447,77.2849515,28.6530034",way/822454213,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2828754,28.6550041,77.2828647,28.6549052,77.2831758,28.6548864,77.2831651,28.65499,77.2828754,28.6550041",way/822454221,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2779724,28.6472272,77.2788038,28.6470624,77.2788575,28.6472225,77.2780475,28.6474014,77.2779724,28.6472272",way/822454256,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2786214,28.6479663,77.2786,28.6478157,77.2791096,28.6476226,77.2791472,28.6480558,77.2786214,28.6479663",way/822454257,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2825965,28.6477403,77.2830364,28.6477309,77.2830417,28.647891,77.2825965,28.6478816,77.2825965,28.6477403",way/822454258,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2909757,28.6459938,77.2909596,28.6456407,77.2913137,28.6458996,77.2913029,28.6459796,77.2909757,28.6459938",way/822454264,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.285386,28.6589677,77.2855094,28.6586899,77.2857937,28.6587935,77.2856542,28.659043,77.285386,28.6589677",way/822454271,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2862228,28.6553007,77.2861102,28.6554795,77.2860565,28.6556631,77.2857776,28.6557196,77.2857186,28.6555266,77.2862228,28.6553007",way/822454275,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2842058,28.6572071,77.2843238,28.6569529,77.284592,28.6570471,77.2844472,28.6573013,77.2842058,28.6572071",way/822454279,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2756138,28.6480097,77.2757854,28.6479673,77.2758713,28.6482545,77.2756835,28.6482969,77.2756138,28.6480097",way/822590584,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2756769,28.648367,77.2758915,28.6483247,77.2760148,28.6487931,77.2759987,28.6489249,77.2758083,28.6488472,77.2757761,28.6487648,77.2756769,28.648367",way/822590585,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2715314,28.647965,77.2715422,28.6476213,77.2725453,28.6476166,77.2724488,28.6479697,77.2715314,28.647965",way/822590595,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2743638,28.6684688,77.2744818,28.6684547,77.2745623,28.6683747,77.2746803,28.6683559,77.2747447,28.6687559,77.2744228,28.668803,77.2743638,28.6684688",way/822590659,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2992565,28.6531099,77.2994979,28.6533077,77.2993477,28.6534818,77.2995301,28.6535948,77.2992941,28.6538349,77.2990848,28.6537878,77.2992565,28.6531099",way/825370780,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.297567,28.6498457,77.2973471,28.6496715,77.2976367,28.649375,77.2978674,28.6495727,77.297567,28.6498457",way/825370786,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2980257,28.6489701,77.2983076,28.6486575,77.2985597,28.6488788,77.29827,28.6491518,77.2980257,28.6489701",way/825370787,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3002822,28.6475051,77.3006416,28.6471285,77.3011191,28.6475004,77.3007758,28.647877,77.3002822,28.6475051",way/825370790,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2986196,28.6500406,77.2989468,28.649744,77.2991614,28.6499229,77.2988556,28.6502383,77.2986196,28.6500406",way/825370791,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2975067,28.6510038,77.297791,28.6507119,77.2982953,28.651145,77.2980539,28.6514086,77.2975067,28.6510038",way/825370792,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3004035,28.652143,77.3006771,28.6518606,77.3010204,28.6520959,77.3007254,28.652369,77.3004035,28.652143",way/825370793,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3028597,28.6546109,77.3031816,28.6543614,77.3035571,28.6546344,77.3032567,28.654898,77.3028597,28.6546109",way/825370801,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3085996,28.6592288,77.3085621,28.6586545,77.3090073,28.658631,77.3090717,28.6592005,77.3085996,28.6592288",way/825370811,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3033459,28.6560603,77.3035014,28.6559285,77.3038072,28.6561686,77.303657,28.6563004,77.3033459,28.6560603",way/825370818,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3048509,28.6518665,77.3050816,28.651617,77.3054034,28.651857,77.3051835,28.6520642,77.3048509,28.6518665",way/825370831,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3078389,28.65189,77.3080588,28.6516452,77.3084343,28.6519653,77.3082251,28.6522054,77.3078389,28.65189",way/825370833,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3098537,28.6534782,77.3100361,28.6533323,77.3103687,28.6535983,77.3102211,28.6537466,77.3098537,28.6534782",way/825370843,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3108944,28.6539866,77.3110339,28.653836,77.3114738,28.6541773,77.3113155,28.654335,77.3108944,28.6539866",way/825385238,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3109993,28.6505248,77.311407,28.6500869,77.3117342,28.6503364,77.3113212,28.6507837,77.3109993,28.6505248",way/825385240,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3121824,28.6496708,77.3123434,28.6495154,77.3126867,28.6497744,77.3125365,28.649925,77.3121824,28.6496708",way/825385245,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3122468,28.6510737,77.3123863,28.6509701,77.3127403,28.6512102,77.3125955,28.6513514,77.3122468,28.6510737",way/825385255,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.3114207,28.6562848,77.3113992,28.6558706,77.3116782,28.6559553,77.3119089,28.6560447,77.3117855,28.6563319,77.3114207,28.6562848",way/825385265,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2996085,28.6515096,77.2998768,28.6512318,77.3001986,28.651486,77.2999626,28.6517355,77.2996085,28.6515096",way/825385281,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
