latitude,longitude,altitude,geometry,coordinates,@id,amenity,type,addr:city,addr:street,building,name,name:de,name:en,name:es,name:fa,name:hi,name:ru,name:zh,opening_hours,phone,religion,tourism,website,wikidata,wikipedia,access,addr:postcode,castle_type,height,historic,name:ar,name:he,name:ml,name:ta,old_name,barrier,denomination,krishna,alt_name,name:fr,name:it,name:pt,name:uk,start_date,source,building:levels,building:material,building:colour,historic:civilization,landuse,operator,area,building:height,min_height,fixme,leisure,man_made,note,material,addr:housename,natural,name:ur,place_of_worship,addr:country,heritage:operator,is_in:city,is_in:continent,is_in:country,is_in:country_code,is_in:iso_3166_2,name:az,name:bn,name:el,name:ja,name:ka,name:ko,name:th,ref:whc,whc:criteria,whc:inscription_date,wikipedia:en,addr:housenumber,addr:state,name:cs,name:id,name:vi,short_name:zh,int_name,description,name:be,name:gu,name:mr,name:ne,name:nl,name:sa,name:te,wheelchair,length,name:pa,width,cemetery,memorial,roof:shape,addr:suburb,service_times,tomb,bicycle,opening_hours:covid19,created_by,is_in,name:ca,url,wikimedia_commons,addr:place,addr:unit,level,addr:district,addr:subdistrict,inscription,addr:full
,,,Polygon,"77.2034554,28.5534834,77.2034328,28.5532549,77.2035507,28.5532492,77.203701,28.5532439,77.2037033,28.553278,77.2037157,28.5534639,77.2036048,28.5534722,77.2034554,28.5534834",way/86485434,,,,,,Dadi ka Maqbara,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2319064,28.6656688,77.2314448,28.6663964,77.2302514,28.6657803,77.2302501,28.6657298,77.2302489,28.665681,77.2302575,28.6655934,77.2302822,28.6654974,77.2303117,28.665417,77.2303593,28.6653531,77.2304258,28.6652773,77.2304958,28.6652144,77.2305675,28.6651658,77.230621,28.6651315,77.2306744,28.665119,77.2307867,28.6650961,77.2319064,28.6656688",way/87354076,place_of_worship,,,,,Saint James' Anglican Church,,,,,,Церковь Святого Иакова (Джеймс Черч),,Mo-Fr 08:30-20:00,,christian,,,Q2985087,,,,,,,,,,,,,anglican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1933393,28.5533145,77.1929912,28.5533877,77.1927771,28.5535079,77.1926492,28.5536411,77.1925272,28.5535419,77.1926849,28.5533955,77.1928663,28.5533041,77.1930924,28.5532466,77.1933065,28.5532022,77.1933393,28.5533145",way/88213593,,,,,,West Wing of Hauz Khas Medresse,,,,,,,,,,,,,,,,,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1938084,28.5540294,77.1937402,28.5537961,77.1936337,28.5533799,77.1935921,28.5532597,77.1937051,28.5532336,77.1937646,28.5534112,77.1938122,28.5535993,77.1938687,28.5537927,77.1939044,28.5539625,77.1939163,28.5540174,77.1938084,28.5540294",way/88213597,,,,,,Hauz Khas Medresse North Wing,,,,,,,,,,,,,,,,,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1932887,28.5530167,77.1936427,28.5529305,77.1937111,28.5532022,77.1933839,28.553278,77.1932887,28.5530167",way/88213599,,,,,,Feroz Shah Tughlaq's Tomb,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1873704,28.5194564,77.1873882,28.5194981,77.1874163,28.5195633,77.1872873,28.5195984,77.1871301,28.5196427,77.1869981,28.5196779,77.1869788,28.5196427,77.186921,28.5195163,77.186829,28.5193065,77.1869803,28.5192779,77.1872562,28.5192505,77.187317,28.5193456,77.1873704,28.5194564",way/89583596,place_of_worship,,,,,Jamali Kamali Mosque,,,,,,,,,,muslim,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1886727,28.5196055,77.1888957,28.5196007,77.1888997,28.5197444,77.1886767,28.5197492,77.1886727,28.5196055",way/89583599,,,,,tomb,Balban's Tomb,,,,,,,,,,,,,Q7818610,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1870055,28.5196936,77.1870663,28.5196766,77.1872028,28.5196388,77.1874386,28.5195672,77.1874593,28.5195906,77.1875202,28.5197509,77.1875602,28.5198734,77.1875365,28.5198942,77.1874193,28.5199268,77.1872918,28.5199685,77.1870634,28.5199946,77.18705,28.519932,77.1870337,28.5198213,77.1870055,28.5196936",way/89583601,,,,,,Jamali Kamali Tomb Precinct,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1874961,28.5194318,77.187349,28.5192285,77.1872991,28.5190596,77.1873003,28.5189105,77.1873715,28.5188157,77.1876812,28.5188125,77.1880015,28.5188032,77.1882269,28.5187959,77.1884678,28.5188084,77.1886505,28.5188136,77.1886992,28.5189793,77.1887336,28.5191024,77.1887264,28.5193202,77.1886861,28.5194996,77.1882685,28.5194474,77.1879268,28.519413,77.1877132,28.5194318,77.1874961,28.5194318",way/89583605,,,,,,Ruins of 18th C settlement around Balban's Tomb,,,,,,,,,,,,,,,,,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1873907,28.5184245,77.1873304,28.5183899,77.1872841,28.5183329,77.1872632,28.5182677,77.1872539,28.5181964,77.187291,28.5181272,77.1873605,28.5180906,77.1874185,28.5180845,77.1874857,28.5180926,77.1875274,28.518117,77.1875529,28.5181537,77.1875529,28.5182087,77.1875506,28.5182596,77.187532,28.518343,77.1875112,28.5183858,77.1874695,28.5184184,77.1873907,28.5184245",way/89583606,,,,,yes,Khan Shahid Tomb,,,,,,,,,,,,,,,,,,,tomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1889747,28.5180665,77.1892054,28.5186198,77.1892918,28.5193329,77.1893484,28.5202401,77.1894332,28.5215139,77.1897868,28.5230549,77.1891,28.5231368,77.1883149,28.5243519,77.187593,28.5236158,77.1875558,28.5234853,77.1874892,28.5235123,77.1874403,28.5232821,77.1874747,28.5228144,77.187285,28.5227945,77.18732,28.5221992,77.1871052,28.5220936,77.1869331,28.5217592,77.1854393,28.521703,77.1853806,28.5231134,77.183835,28.5236775,77.1837676,28.5233868,77.184894,28.5230764,77.1848793,28.5225806,77.1849393,28.5223027,77.1847851,28.5216784,77.1846741,28.5214925,77.1829996,28.522368,77.1828288,28.5227027,77.182421,28.5225967,77.1837115,28.5217294,77.1836224,28.5212997,77.183289,28.5212076,77.1830374,28.5212265,77.1827397,28.5213688,77.1825707,28.5214657,77.1822829,28.5214925,77.1823783,28.5208752,77.1822165,28.5206174,77.1819724,28.5201283,77.1822836,28.5193081,77.182029,28.5182828,77.183804,28.5180902,77.187149,28.5179783,77.1889747,28.5180665",way/89583607,,,,,,Mehrauli Archeological Park,,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1833459,28.5201134,77.1836381,28.5201739,77.1835214,28.5206087,77.1834886,28.5206012,77.1832292,28.5205482,77.1832664,28.5204095,77.183146,28.5204186,77.1831165,28.5202206,77.1833217,28.5202035,77.1833459,28.5201134",way/89583611,,,,,yes,Rajon ki Baoli,,,,,,,,,,,,,Q7286369,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2472669,28.5369148,77.2472675,28.5367504,77.2474624,28.5367509,77.2474629,28.53662,77.2476099,28.5366204,77.2476095,28.5367344,77.2476758,28.5367345,77.2476759,28.5367045,77.2477886,28.5367048,77.2477879,28.5369158,77.2476657,28.5369155,77.247666,28.5368393,77.2476005,28.5368392,77.2476004,28.5368807,77.2474441,28.5368803,77.2474443,28.536844,77.2473989,28.5368439,77.2473987,28.5369152,77.2472669,28.5369148",way/89814445,place_of_worship,,,,yes,Kali Mandir;Kali Bari Mandir,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2134849,28.5401004,77.2134849,28.5400139,77.2135283,28.5400114,77.2135283,28.5401004,77.2134849,28.5401004",way/96679852,,,,,,Wall Mosque,,,,,,,,,,,,,,,,,,,monument,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2140345,28.5401526,77.2140381,28.5400413,77.2141069,28.5400381,77.2140925,28.5401494,77.2140345,28.5401526",way/96679853,,,,,,Lal Gumbad Entry Gate,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2135928,28.5401653,77.2135964,28.5400222,77.2137449,28.5400222,77.2137376,28.5401653,77.2135928,28.5401653",way/96679854,,,,,,Lal Gumbad,,,,,,,,,,,,,,,,,,,memorial,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.205757,28.5414454,77.2057706,28.5413023,77.2057751,28.5411313,77.2057751,28.5410041,77.2057751,28.5409285,77.2061191,28.5409404,77.2063454,28.5409564,77.2063363,28.5411074,77.2063273,28.5412267,77.2063273,28.541338,77.2063273,28.5414176,77.2063182,28.5414812,77.2058882,28.5414653,77.205757,28.5414454",way/96679975,,,,,,Hazar Ustun (Hall of Thousand Columns),,,,,,,,,,,attraction,,,,,,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.205757,28.540839,77.2057685,28.5405459,77.2058751,28.5405256,77.2059609,28.5405011,77.2060744,28.5404991,77.2062366,28.5405276,77.2062436,28.5405907,77.2062158,28.5406477,77.2061926,28.5406925,77.2061138,28.5407006,77.2060976,28.5407312,77.2060513,28.5407658,77.2059725,28.5407658,77.2059168,28.5408207,77.2058751,28.540839,77.205757,28.540839",way/96679976,,,,,,Ruins of Palatial Section of Jahanpanah,,,,,,,,,,,attraction,,,,,,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.206368,28.5417038,77.2062277,28.5417118,77.2061236,28.5417118,77.2058882,28.5417038,77.2058928,28.5416084,77.206187,28.5416283,77.2063544,28.5416283,77.206368,28.5417038",way/96679977,,,,,,Ruins of North Gate of Jahanpanah Palace,,,,,,,,,,,,,,,,,,,ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1819461,28.5231867,77.1818619,28.5231033,77.1818585,28.5229919,77.1819374,28.5229046,77.1820617,28.5228823,77.1821733,28.5229354,77.1822198,28.5230391,77.1821797,28.5231448,77.1820715,28.5232031,77.1819461,28.5231867",way/97228608,,,,,,Adam Khan's Tomb,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,Bhoolbhulaiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.176972,28.5295599,77.1769012,28.5293921,77.1769391,28.5293225,77.1770568,28.5292828,77.1772198,28.5292748,77.1773872,28.5292629,77.1774823,28.5292987,77.1774913,28.529406,77.1774868,28.5295134,77.1773646,28.5295094,77.1772333,28.5295253,77.1770976,28.5295492,77.176972,28.5295599",way/97228611,place_of_worship,,,,,Makhan i Khizr,,,,,,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1763284,28.5270249,77.1764345,28.5267018,77.1765477,28.5263353,77.1766042,28.526211,77.177177,28.5263787,77.1770922,28.5266708,77.1770144,28.5268944,77.1768659,28.5270249,77.1766679,28.5270684,77.1765264,28.5270808,77.1763284,28.5270249",way/97228614,place_of_worship,,,,,Mehrauli Idgah,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This may the Dargah Ashiq Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2427292,28.6349739,77.2429225,28.6346829,77.2429225,28.6345375,77.2433645,28.6344647,77.2440828,28.6343192,77.2446767,28.6341859,77.245464,28.6340162,77.2458369,28.6339071,77.2458921,28.6342101,77.2459059,28.6348042,77.2459336,28.6353618,77.2459336,28.6357255,77.2458369,28.6366347,77.2435993,28.6365862,77.2433783,28.6354467,77.2430607,28.6354951,77.2430192,28.6352527,77.2428259,28.6351193,77.2427292,28.6349739",way/97230893,,,,,,Kotla Firoz Shah Ruins,,,,,,,,Sunrise - Sunset,,,attraction,,,,,,,,fort,,,,,,city_wall,,,,,,,,,,,,,,,,,,,,,,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2453176,28.6353969,77.2453426,28.6350261,77.2457972,28.6350497,77.2457722,28.6354205,77.2453176,28.6353969",way/97230896,place_of_worship,,,,,Jami Masjid,,,,,,,,,,muslim,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2441834,28.6343973,77.244279,28.6343515,77.2445425,28.6342753,77.2452204,28.6341024,77.2452493,28.6341812,77.2453246,28.6344329,77.2453623,28.6347431,77.2453681,28.6349261,77.2451624,28.6350278,77.2448843,28.6350888,77.2446613,28.6351447,77.2444238,28.6351803,77.2443601,28.6349007,77.2443166,28.6347024,77.2442326,28.6345168,77.2441834,28.6343973",way/97230898,,,,,,Kotla Firoz Shah Palace,,,,,,,,,,,,,,,,,,,ruins,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.244569,28.6361063,77.2445308,28.6360663,77.2445117,28.6360228,77.2445095,28.6359706,77.2445265,28.6359231,77.2445622,28.6358814,77.2446095,28.6358539,77.2446672,28.6358413,77.2447331,28.6358486,77.2447854,28.6358734,77.2448197,28.6359054,77.2448447,28.6359527,77.24485,28.6359822,77.2448432,28.6360341,77.2448316,28.6360596,77.2447958,28.6361012,77.2447288,28.636135,77.2446697,28.6361413,77.2446118,28.6361294,77.244569,28.6361063",way/97230899,,,,,,Baoli,,,,,,,,,,,,,,,,,,,ruins,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2451932,28.6358902,77.245211,28.635556,77.2455829,28.6355712,77.2455652,28.6359054,77.2451932,28.6358902",way/97230900,,,,,,Ashokan Pillar,,,,,,,,,,,,,,,,,,,ruins,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.1776622,28.5432869,77.1776247,28.5432468,77.1776649,28.5432186,77.1777025,28.543261,77.1776622,28.5432869",way/98748566,place_of_worship,,,,,Devi Kamashi Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devi kamashi temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2622098,28.5115443,77.2623614,28.5114328,77.2625968,28.5112782,77.262577,28.5111558,77.2626931,28.5110656,77.2628275,28.5111087,77.2630333,28.5109357,77.2629908,28.5108238,77.2630828,28.5107617,77.26321,28.5107927,77.2634293,28.5104882,77.2635636,28.5103018,77.2636839,28.5101899,77.2636556,28.5100657,77.2637334,28.5099787,77.2638748,28.5099352,77.2639738,28.5099973,77.2640092,28.5101092,77.2640657,28.5102148,77.2642637,28.5103826,77.2644123,28.5105131,77.264582,28.5104323,77.2646951,28.5105069,77.2647022,28.5106498,77.2645466,28.5107989,77.2646668,28.5109605,77.2648436,28.5112091,77.2649851,28.5111159,77.2651548,28.511091,77.2651831,28.5112215,77.2649921,28.5113396,77.2645113,28.5116689,77.2641789,28.5119237,77.2636273,28.5122717,77.2632949,28.5125016,77.263286,28.5125915,77.2632808,28.5126445,77.2632519,28.5127171,77.2632313,28.5127688,77.2632808,28.5131603,77.2633303,28.5135331,77.2633373,28.5140241,77.2633603,28.5143366,77.2633656,28.5144093,77.2633789,28.5144991,77.2634363,28.5148878,77.2632808,28.5150991,77.2629201,28.5152233,77.2624675,28.5154843,77.2618028,28.5157018,77.2613007,28.515969,77.2608693,28.5162859,77.2606076,28.5165345,77.260452,28.516783,77.2602328,28.5168079,77.2599429,28.516783,77.2599641,28.5169073,77.2598792,28.5169694,77.2598014,28.516926,77.2597802,28.5168327,77.2596954,28.516839,77.2594691,28.5170564,77.2593559,28.5171807,77.2594054,28.5173174,77.2593347,28.5173796,77.2592215,28.5173547,77.2591933,28.5171994,77.2586699,28.5171248,77.2582318,28.5172277,77.2578438,28.5173148,77.2578001,28.5173796,77.2577082,28.5174293,77.2576092,28.5173609,77.2575119,28.5174122,77.2572202,28.5177539,77.257344,28.5179015,77.2572821,28.5179947,77.2571583,28.5179792,77.257123,28.5178005,77.2568866,28.5176107,77.2566103,28.5173889,77.2562567,28.5170627,77.2557175,28.5164646,77.2554169,28.5158976,77.2550987,28.5153616,77.2550456,28.5151597,77.2547451,28.5151286,77.2547604,28.5150921,77.2547828,28.5150388,77.254807,28.514981,77.2550191,28.5150043,77.2554788,28.5147557,77.2559296,28.5143984,77.256407,28.5142198,77.2570587,28.513838,77.2575837,28.5135,77.257896,28.5133051,77.2578598,28.5132693,77.2578372,28.5131818,77.2578598,28.5131102,77.2579503,28.5130864,77.2580227,28.5131142,77.2580635,28.5131699,77.2583667,28.5130187,77.2584799,28.5128636,77.2586202,28.5127722,77.2586066,28.5127284,77.2586473,28.5126489,77.2587243,28.512633,77.2588012,28.5127324,77.2590501,28.512637,77.2590411,28.5125574,77.2590682,28.5125017,77.2591406,28.5124858,77.2591995,28.5125017,77.2592447,28.5125455,77.2593986,28.5124978,77.2596702,28.5124341,77.2596657,28.5123466,77.2598241,28.5123108,77.2598512,28.5123864,77.2599372,28.5123705,77.2601816,28.5123069,77.2605708,28.5122154,77.2605346,28.5121359,77.2605618,28.5120643,77.2606387,28.5120285,77.2607021,28.5120444,77.2607519,28.5120841,77.2607971,28.5121398,77.2608696,28.512112,77.2610687,28.5120324,77.261028,28.5119728,77.2610234,28.5118773,77.2611094,28.5118177,77.2611954,28.5118376,77.2612859,28.511941,77.2617077,28.5117804,77.2622098,28.5115443",way/102684251,,,,,,Tughlakabad Fort,,,,,,,,24/7,,,attraction,,,,,,,,castle,,,,,,city_wall,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2597776,28.5125794,77.2599897,28.5124427,77.2601029,28.5126291,77.259919,28.512741,77.2597776,28.5125794",way/102758313,,,,,,Tughlakabad Baoli,,,,,,,,24/7,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2608092,28.5122648,77.2610581,28.5122767,77.2610536,28.5121812,77.2615379,28.5121852,77.2615379,28.5126545,77.2615333,28.5131437,77.2615514,28.513609,77.2615695,28.5141061,77.2612301,28.514122,77.2612301,28.5140067,77.261221,28.5136448,77.261212,28.5133465,77.2611894,28.5130442,77.2611667,28.5127619,77.2608182,28.5127698,77.2608092,28.5122648",way/102758314,,,,,,Tughlaqabad Palace Ruins,,,,,,,,24/7,,,,,,,,,,,ruins,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2609965,28.5093575,77.2609531,28.5093607,77.2609205,28.5093384,77.2609096,28.5093034,77.260935,28.5092716,77.2609784,28.5092716,77.2610255,28.5093034,77.2610798,28.5093002,77.2611667,28.5092143,77.261297,28.5091125,77.2613731,28.5090648,77.2613948,28.509017,77.2613586,28.508982,77.2613731,28.5089439,77.2614201,28.508947,77.2614564,28.5089725,77.26146,28.5090075,77.2615867,28.5089566,77.2616845,28.508912,77.261717,28.5088611,77.2617822,28.5088548,77.2618221,28.5088898,77.2618293,28.5089407,77.2617714,28.5089693,77.2617134,28.5089757,77.2617098,28.5090679,77.2617098,28.5091475,77.2617279,28.5091889,77.2617786,28.5091889,77.2618039,28.5092302,77.2617858,28.5092779,77.2617352,28.5092716,77.2617026,28.5092366,77.2616229,28.5093098,77.261536,28.5093893,77.2614672,28.509472,77.2614383,28.5095038,77.2614708,28.5095261,77.2614745,28.5095675,77.2614527,28.5096088,77.2613984,28.5096088,77.2613695,28.5095579,77.2613622,28.5095197,77.2612319,28.5094593,77.261116,28.5093925,77.2610436,28.5093607,77.2609965,28.5093575",way/102758345,,,,,,Ghiyas-ud-Din Tughlaq's Tomb,,,,,,,,,,,attraction,,,,,,,,monument,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2612753,28.5093766,77.2612463,28.5093257,77.2612645,28.5092684,77.2613151,28.5092334,77.2614057,28.5092429,77.2614491,28.5092779,77.2614419,28.5093511,77.2614093,28.5093893,77.2613441,28.5093893,77.2612753,28.5093766",way/102758346,,,,,,Ghiyas-ud-Din Tughlaq's Tomb,,,,,,,,,,,,,,,,,,,monument,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"77.2058003,28.5397197,77.2058009,28.5396451,77.2058018,28.539514,77.2058029,28.539366,77.2058034,28.5392959,77.2058199,28.5390015,77.2058405,28.5386319,77.2064873,28.538668,77.2069429,28.5386924,77.2071634,28.5390686,77.207158,28.5390945,77.207136,28.5392012,77.2071344,28.5392089,77.207111,28.5392981,77.2070625,28.5393554,77.2070362,28.5393865,77.2070143,28.5394124,77.2069838,28.5394485,77.2069657,28.5394647,77.2068632,28.5395567,77.2068426,28.5395752,77.206811,28.5395812,77.2064111,28.5396565,77.2062465,28.5396886,77.2061704,28.5397034,77.2059324,28.5397497,77.2058065,28.5397223,77.2058003,28.5397197",way/102803931,,,,,,Begumpur Mosque,,,,,,,,,,,attraction,,,,,,,,monument,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
